name,steam_appid,genres,release_date
Tinseltown Tycoon,1299600,"['Strategy', 'Indie', 'Casual', 'Simulation']",2020-05-12 00:00:00
Fabled Lands,1299620,"['RPG', 'Early Access', 'Indie', 'Adventure']",2021-05-20 00:00:00
WiP,1299660,"['Action', 'Indie']",2020-05-20 00:00:00
Return of the Phantom,1299710,['Adventure'],2020-08-07 00:00:00
Les Manley in: Lost in L.A.,1299730,['Adventure'],2020-11-06 00:00:00
Wizodd,1299750,"['Action', 'Indie', 'Casual', 'Adventure']",2020-05-11 00:00:00
Be Hero,1299790,"['Early Access', 'Indie', 'Action', 'Adventure', 'RPG']",2021-03-30 00:00:00
Zombie Slayer,1299890,"['Early Access', 'Action', 'Indie', 'Adventure']",2020-06-11 00:00:00
Vilset,1299930,"['Strategy', 'Early Access', 'Simulation']",2021-08-31 00:00:00
CursorFX,1299980,['Utilities'],2020-06-10 00:00:00
Mystery Tales: Til Death Collector's Edition,1300000,"['Casual', 'Adventure']",2020-04-24 00:00:00
SMIB: Mission Cure,1300060,"['Early Access', 'Indie', 'Casual']",2020-11-19 00:00:00
Spectacular Sparky,1300100,"['Action', 'Indie']",2021-10-20 00:00:00
THE Z LAND : FPS SURVIVAL,1300110,"['Action', 'Indie', 'Casual', 'Adventure']",2020-06-07 00:00:00
Whiskey.Mafia. Leo's Family,1300430,"['Indie', 'Action', 'Adventure', 'RPG', 'Casual']",2020-07-21 00:00:00
Shooty Skies Overdrive,1300490,['Action'],2020-08-06 00:00:00
Apollo Lunar Mission,1300570,"['Simulation', 'Adventure']",2020-06-04 00:00:00
Battle Baseball,1300580,"['Action', 'Indie', 'Casual', 'Sports']",2020-05-11 00:00:00
Taiga,1300590,"['RPG', 'Early Access', 'Indie', 'Simulation']",2020-10-08 00:00:00
Blind Drive,1300600,"['Action', 'Indie']",2021-03-10 00:00:00
Taxer Inc,1300610,"['Strategy', 'Early Access', 'Indie', 'Simulation']",2021-02-17 00:00:00
Rodent and Plank: Secret Origin,1300650,"['Action', 'Indie']",2021-04-30 00:00:00
Dayscream,1300790,"['Early Access', 'Action', 'Indie']",2020-10-13 00:00:00
Tap-A-Zombie,1300890,"['Indie', 'Casual']",2020-05-12 00:00:00
Tiki Tiki: The Tropical Memory Game,1300950,"['Indie', 'Casual']",2020-08-28 00:00:00
ASTROVITY,1300960,"['Strategy', 'Indie', 'Casual', 'Adventure']",2020-09-03 00:00:00
Forking Hell,1301100,['Simulation'],2020-07-01 00:00:00
Knockout City™,1301210,"['Action', 'Indie', 'Adventure', 'Sports']",2021-05-21 00:00:00
Astrodogs,1301230,"['Action', 'Indie', 'Adventure']",2021-04-08 00:00:00
Biscuitts,1301250,"['Action', 'Indie', 'Adventure']",2020-08-05 00:00:00
Pyro Fighters,1301370,"['Action', 'Indie']",2020-05-15 00:00:00
Rogue Planet,1301380,"['Indie', 'Casual']",2020-05-23 00:00:00
No Umbrellas Allowed,1301390,"['Strategy', 'Indie', 'Simulation']",2021-09-03 00:00:00
No Umbrellas Allowed,1301390,"['Strategy', 'Indie', 'Simulation']",2021-09-03 00:00:00
Solar Rogue,1301410,"['Indie', 'Strategy', 'Adventure']",2021-12-14 00:00:00
Bishoujo Battle Hanafuda Koi-Koi,1301470,['Casual'],2020-05-18 00:00:00
Bishoujo Battle Mahjong Solitaire,1301480,['Casual'],2020-05-20 00:00:00
Wrestledunk Sports,1301520,"['Action', 'Indie', 'Sports']",2021-08-20 00:00:00
Space Roaming,1301560,"['Indie', 'Casual', 'Racing']",2020-05-14 00:00:00
Qube Qross,1301580,"['Indie', 'Strategy']",2020-12-14 00:00:00
Beyond Mankind: The Awakening,1301590,"['RPG', 'Action', 'Adventure']",2021-08-31 00:00:00
Infectious,1302000,"['Action', 'Indie', 'Simulation']",2020-08-20 00:00:00
Milky Way Prince – The Vampire Star,1302050,"['Indie', 'Adventure']",2020-08-13 00:00:00
Milky Way Prince – The Vampire Star,1302050,"['Indie', 'Adventure']",2020-08-13 00:00:00
The Zone,1302090,"['Action', 'Indie', 'Adventure']",2020-06-26 00:00:00
Ultimate Wall Defense Force,1302160,"['Action', 'Indie']",2020-09-03 00:00:00
Racing Juke,1302180,"['Action', 'Simulation', 'Racing', 'Sports']",2020-06-14 00:00:00
Elkabo: Selina's Dark Spirit,1302290,"['Indie', 'Strategy', 'Action', 'Adventure', 'RPG']",2021-05-28 00:00:00
Breakout Planet,1302400,"['Early Access', 'Indie', 'Strategy', 'Action', 'Adventure', 'Casual']",2020-05-28 00:00:00
Close Encounter VR,1302430,"['Casual', 'Adventure']",2020-05-12 00:00:00
RogueJack: Roguelike Blackjack,1302440,"['RPG', 'Indie', 'Casual']",2020-05-27 00:00:00
Saiku's Endless Labyrinth,1302470,"['RPG', 'Indie', 'Strategy', 'Adventure']",2020-05-12 00:00:00
Slurkum,1302480,"['RPG', 'Early Access', 'Indie', 'Adventure']",2021-03-09 00:00:00
Vaporwave Road VR,1302510,"['Early Access', 'Indie', 'Simulation', 'Racing', 'Sports', 'Casual']",2020-05-18 00:00:00
Tanklike,1302550,"['Early Access', 'Action', 'Indie']",2020-07-01 00:00:00
Vampirem,1302570,"['RPG', 'Action']",2021-05-20 00:00:00
Swords and Sandals Crusader Redux,1302590,"['RPG', 'Indie', 'Strategy', 'Adventure']",2020-11-04 00:00:00
Realm of the hero,1302700,['RPG'],2020-05-23 00:00:00
Nebula Within,1302730,"['Action', 'Indie']",2020-10-20 00:00:00
Escape Game Fort Boyard,1303140,"['Action', 'Sports']",2020-06-25 00:00:00
MelDEV Power Boat Racing,1303170,"['Early Access', 'Simulation', 'Racing']",2020-05-23 00:00:00
Small Ball,1303210,"['Indie', 'Casual']",2020-05-20 00:00:00
Drift Racing Rally,1303260,"['Indie', 'Simulation', 'Strategy', 'Action', 'Adventure', 'Racing', 'Sports', 'Casual']",2020-05-11 00:00:00
Ungeon,1303270,"['RPG', 'Action', 'Adventure']",2020-10-30 00:00:00
Dirt Bike Motocross Stunts,1303280,"['Indie', 'Simulation', 'Action', 'Adventure', 'Racing', 'Sports', 'Casual']",2020-05-11 00:00:00
CAMEO: CCTV Detective,1303420,"['Action', 'Indie', 'Simulation']",2020-05-29 00:00:00
Radio Viscera,1303480,"['Action', 'Indie']",2021-07-13 00:00:00
Rachael Savage,1303630,"['Action', 'Indie', 'Adventure']",2020-08-17 00:00:00
Parabolus Two,1303640,['Indie'],2020-08-28 00:00:00
Geometric Sniper,1303660,"['Action', 'Indie', 'Casual']",2020-12-17 00:00:00
World of Art - learn with Jigsaw Puzzles,1303670,"['Strategy', 'Indie', 'Casual', 'Simulation']",2020-06-18 00:00:00
Love n Dream,1303740,"['Indie', 'Casual']",2020-08-27 00:00:00
Knife Quest,1303760,"['Action', 'Indie', 'Casual', 'Adventure']",2020-10-06 00:00:00
Beware of the Blob,1303790,"['Indie', 'Adventure']",2020-05-27 00:00:00
Aim Master H,1303820,['Action'],2020-06-24 00:00:00
Mischance,1303870,"['Indie', 'Casual', 'Simulation']",2021-11-23 00:00:00
SkunkHunter 101,1303930,"['Indie', 'Casual', 'Simulation']",2020-05-28 00:00:00
Toodee and Topdee,1303950,"['Action', 'Indie', 'Adventure']",2021-08-04 00:00:00
Mini Motor Racing X,1303990,"['Indie', 'Racing']",2020-06-23 00:00:00
Cannibal Crossing,1304090,"['Early Access', 'Action', 'Indie', 'Adventure']",2020-10-23 00:00:00
The Adventures of Fatman: Intergalactic Indigestion,1304100,"['Indie', 'Adventure']",2020-05-15 00:00:00
Color Game,1304120,"['Strategy', 'Indie', 'Casual']",2020-06-01 00:00:00
ReRoad,1304130,"['Strategy', 'Early Access', 'Indie', 'Casual']",2020-11-17 00:00:00
Drifter King Online,1304170,"['Action', 'Indie', 'Simulation', 'Racing']",2020-05-15 00:00:00
The End of Labyronia: Nerubis,1304220,"['RPG', 'Indie', 'Strategy', 'Adventure']",2020-05-13 00:00:00
Call of Corona: Micro Warfare,1304290,"['Action', 'Indie']",2020-05-15 00:00:00
Fantasy Mosaics 34: Zen Garden,1304300,"['Indie', 'Casual']",2020-05-11 00:00:00
Urge,1304350,"['Early Access', 'Indie', 'Simulation', 'Action', 'Adventure', 'Casual']",2021-11-15 00:00:00
Dumb Roguelike-like RPG,1304360,"['Indie', 'Strategy', 'Action', 'Adventure', 'RPG', 'Casual']",2020-05-14 00:00:00
The End of Dyeus,1304400,"['Action', 'Indie', 'Adventure']",2021-10-15 00:00:00
Super Cable Boy,1304420,"['Action', 'Indie']",2020-11-20 00:00:00
Voidigo,1304680,"['Early Access', 'Action', 'Indie', 'Adventure']",2021-02-25 00:00:00
Push Your Family,1304690,"['Early Access', 'Indie', 'Action', 'Adventure', 'Casual']",2021-09-22 00:00:00
The Magister,1304770,"['RPG', 'Action', 'Indie', 'Adventure']",2021-09-02 00:00:00
The Magister,1304770,"['RPG', 'Action', 'Indie', 'Adventure']",2021-09-02 00:00:00
Nongunz: Doppelganger Edition,1304780,['Action'],2021-05-07 00:00:00
Virus Blast,1305060,"['Action', 'Indie', 'Casual']",2020-06-05 00:00:00
The Lost Legends of Redwall™: The Scout Act 2,1305120,"['Indie', 'Adventure']",2021-04-30 00:00:00
The Lost Legends of Redwall™: The Scout Act 3,1305130,"['Indie', 'Adventure']",2021-12-24 00:00:00
Aria: Dragon Eater,1305190,"['Action', 'Indie']",2021-06-03 00:00:00
Drox Operative 2,1305310,"['RPG', 'Action', 'Indie']",2021-10-20 00:00:00
Belongings,1305320,"['Indie', 'Adventure']",2020-07-16 00:00:00
C-4,1305350,"['Action', 'Indie', 'Casual']",2021-08-27 00:00:00
Pandemia: Virus Outbreak,1305370,"['Strategy', 'Indie', 'Simulation']",2020-05-20 00:00:00
"VR Fitness Gym (Cycling, Marathon, Football, etc)",1305380,"['Sports', 'Casual', 'Adventure', 'Racing']",2020-06-04 00:00:00
Agrou,1305420,"['Strategy', 'Indie', 'Casual']",2020-07-25 00:00:00
Death Tales,1305440,"['RPG', 'Action', 'Indie', 'Adventure']",2020-10-01 00:00:00
16bit vs Reality,1305450,"['Action', 'Indie']",2021-06-17 00:00:00
Rusty gun,1305540,"['Action', 'Indie', 'Adventure']",2020-08-12 00:00:00
BRAVE PINBALL,1305570,"['Indie', 'Casual']",2020-11-26 00:00:00
Wibbly Witches,1305590,['Action'],2020-10-20 00:00:00
Remedy,1305660,"['Indie', 'Adventure']",2020-07-03 00:00:00
Ambush: Convoy Strike,1305940,"['Strategy', 'Action', 'Simulation']",2021-07-14 00:00:00
The Hostage,1306020,"['Action', 'Indie', 'Simulation', 'Adventure']",2020-05-16 00:00:00
Angkor: Celebrations,1306110,"['Strategy', 'Casual']",2020-07-21 00:00:00
Get Over Blood,1306160,"['Action', 'Indie', 'Adventure']",2020-05-18 00:00:00
Boston AInamics,1306210,"['Indie', 'Strategy', 'Simulation', 'Action', 'Casual']",2020-05-18 00:00:00
Freelance Trucker: Insurance Fraud Edition,1306240,"['Indie', 'Simulation', 'Racing']",2020-11-19 00:00:00
Putin kills: Coronavirus,1306790,"['Action', 'Indie', 'Adventure']",2020-06-15 00:00:00
Cemetery War,1306860,"['Action', 'Indie', 'Casual', 'Adventure']",2020-06-07 00:00:00
BadBee,1306900,"['Action', 'Early Access', 'Casual', 'Adventure']",2020-07-24 00:00:00
DICHOTOMY,1306910,"['Massively Multiplayer', 'Action', 'Indie', 'Adventure']",2021-08-02 00:00:00
Vetrix,1307070,['Casual'],2020-05-20 00:00:00
Barro Racing,1307090,"['Indie', 'Casual', 'Racing']",2020-09-11 00:00:00
DodgeBall VR,1307220,"['Action', 'Sports']",2020-10-28 00:00:00
Call of Coronga,1307240,"['Indie', 'Strategy', 'Massively Multiplayer', 'Action', 'Adventure']",2020-07-10 00:00:00
BorderCollie Game,1307250,"['Indie', 'Simulation', 'Action', 'Adventure', 'Sports', 'Casual']",2020-06-03 00:00:00
ArrowBall,1307310,"['Action', 'Indie', 'Sports']",2020-11-09 00:00:00
Rain City,1307370,"['Indie', 'Strategy', 'Adventure', 'RPG', 'Casual']",2021-01-21 00:00:00
ISOLAND: The Amusement Park,1307380,"['Strategy', 'Indie', 'Casual', 'Adventure']",2020-10-14 00:00:00
THE KNIGHT OF QUEEN,1307450,"['RPG', 'Indie', 'Casual']",2020-05-29 00:00:00
Indoor Sniper Shooting Alpha Strike in Corona Virus Lockdown,1307460,"['Indie', 'Simulation', 'Strategy', 'Action', 'Adventure', 'RPG']",2020-07-22 00:00:00
Street Sniper,1307480,"['Indie', 'Simulation', 'Strategy', 'Action', 'Adventure', 'RPG', 'Casual']",2020-05-13 00:00:00
Fisherman Classic,1307760,"['Indie', 'Action', 'Adventure', 'Sports', 'RPG', 'Casual']",2021-04-23 00:00:00
Simple Machines,1307850,"['Indie', 'Casual']",2020-05-19 00:00:00
Queerskins: a love story,1307860,['Indie'],2020-11-30 00:00:00
Sensorium,1307870,"['Indie', 'Adventure']",2020-08-28 00:00:00
Hanoi Puzzles: Solid Match,1307880,"['Indie', 'Casual']",2020-12-16 00:00:00
Kingdoms Reborn,1307890,"['Strategy', 'Early Access', 'Indie', 'Simulation']",2020-11-01 00:00:00
Dark Sales,1307900,"['RPG', 'Action']",2020-05-28 00:00:00
Agence,1308040,"['Indie', 'Simulation']",2020-09-28 00:00:00
Craft city,1308060,"['Indie', 'Casual', 'Simulation', 'Adventure']",2020-08-28 00:00:00
Drive & Drift,1308140,"['Early Access', 'Casual', 'Simulation', 'Racing']",2020-05-22 00:00:00
Orb Overload,1308150,"['Casual', 'Adventure']",2021-02-26 00:00:00
Possession 1881,1308170,"['Indie', 'Adventure']",2020-06-05 00:00:00
Orbals,1308220,"['Indie', 'Strategy', 'Adventure']",2021-08-04 00:00:00
Out of Shapes,1308240,"['RPG', 'Indie']",2020-05-19 00:00:00
Knight Bewitched 2,1308250,"['RPG', 'Indie', 'Adventure']",2020-08-10 00:00:00
In-Home Streaming,1308270,"['Early Access', 'Utilities']",2020-06-09 00:00:00
Deer Hunter xTreme Focal Plane,1308350,"['Indie', 'Simulation', 'Action', 'Adventure', 'Casual']",2020-07-10 00:00:00
Rolling Cube,1308410,['Casual'],2020-06-03 00:00:00
Kalidazkoph,1308510,['Indie'],2020-07-20 00:00:00
The Legend of HyperStar,1308560,"['RPG', 'Action', 'Indie', 'Adventure']",2020-08-28 00:00:00
Costa's Classic Cosmic Pizzas,1308570,"['Indie', 'Adventure']",2020-11-22 00:00:00
Gun Master,1308660,"['Strategy', 'Indie', 'Casual']",2020-06-04 00:00:00
Wizardry: The Five Ordeals,1308700,"['RPG', 'Early Access', 'Indie']",2021-12-17 00:00:00
Mesmer,1308760,"['Indie', 'Strategy', 'Action', 'Adventure', 'RPG']",2020-10-16 00:00:00
West Legends,1308770,"['Action', 'Early Access', 'Casual']",2020-06-24 00:00:00
The Medic,1308780,"['Action', 'Indie', 'Casual']",2020-05-20 00:00:00
FORECLOSED,1308880,"['Action', 'Indie', 'Adventure']",2021-08-12 00:00:00
Nightmare Simulator 2 Rebirth,1308920,"['Action', 'Indie', 'Adventure']",2020-06-03 00:00:00
Bhop PRO,1308950,"['Indie', 'Massively Multiplayer', 'Action', 'Adventure', 'Sports']",2020-07-05 00:00:00
Dungeon Throne,1308980,"['RPG', 'Indie']",2020-08-10 00:00:00
Lucky and a life worth living - a jigsaw puzzle tale,1309130,['Casual'],2020-05-20 00:00:00
Way of Heroes,1309170,"['Massively Multiplayer', 'Indie', 'Adventure']",2020-09-08 00:00:00
3D Math - Ultra,1309200,"['Indie', 'Strategy', 'Simulation', 'Sports', 'Casual']",2020-06-16 00:00:00
Corners,1309280,"['Indie', 'Strategy', 'Massively Multiplayer', 'Sports', 'Casual']",2020-11-25 00:00:00
Shadow of Valhalla,1309290,"['Early Access', 'Indie', 'Simulation', 'Action', 'Adventure', 'RPG']",2020-08-20 00:00:00
The Hilltop Mansion,1309350,"['Action', 'Indie']",2020-05-27 00:00:00
Dungeon of Trials,1309430,['RPG'],2020-06-25 00:00:00
Sweet House Love,1309440,"['Action', 'Indie', 'Casual', 'Simulation']",2020-08-13 00:00:00
Lorera,1309940,"['Action', 'Indie', 'Adventure']",2020-07-15 00:00:00
Video Editor Tycoon,1310050,['Indie'],2020-05-25 00:00:00
Elliot,1310120,['Indie'],2020-07-19 00:00:00
CORONAVIRUS BATTLEGROUNDS: Covid-19 News,1310210,"['Massively Multiplayer', 'Action', 'Indie', 'Casual']",2020-06-15 00:00:00
Tankfight,1310470,"['Action', 'Indie', 'Casual']",2020-06-16 00:00:00
Jumperbird,1310480,"['Indie', 'Casual']",2020-07-17 00:00:00
Jumperbird,1310480,"['Indie', 'Casual']",2020-07-17 00:00:00
Handy Harry's Haunted House Services,1310510,"['Early Access', 'Indie']",2020-07-31 00:00:00
The Sight in a mirror,1310620,"['Action', 'Indie', 'Strategy', 'Adventure']",2020-05-31 00:00:00
Hedera,1310650,"['Indie', 'Adventure']",2020-05-21 00:00:00
disc party,1310690,['Sports'],2020-05-12 00:00:00
Valiantia,1310770,"['RPG', 'Indie', 'Adventure']",2020-06-30 00:00:00
Virus Madness - Dungeons of your Body,1311210,"['Free to Play', 'Indie', 'Simulation', 'Strategy', 'Action', 'RPG', 'Casual']",2020-05-31 00:00:00
Johann Weiss,1311220,"['Action', 'Indie', 'Adventure']",2020-05-22 00:00:00
Arena Experiment,1311400,"['Action', 'Indie', 'Casual', 'Adventure']",2020-06-12 00:00:00
Helwyr,1311650,"['Early Access', 'Indie', 'Action', 'Adventure', 'RPG']",2020-05-26 00:00:00
The Forsaken Ruins,1311670,"['Early Access', 'Action', 'Indie', 'Adventure']",2020-05-27 00:00:00
Pink Island,1312070,"['Action', 'Indie', 'Casual']",2020-05-22 00:00:00
Astro Dash,1312160,"['Indie', 'Simulation', 'Action', 'Racing', 'Sports', 'Casual']",2020-12-05 00:00:00
Rubikingdom,1312240,"['Strategy', 'Early Access', 'Indie', 'Casual']",2020-12-23 00:00:00
ODIA,1312250,['Action'],2020-07-10 00:00:00
ODIA,1312250,['Action'],2020-07-10 00:00:00
Hyde and Zeke,1312470,['Indie'],2020-06-02 00:00:00
Spooky Spins Deluxe Steam Edition,1312510,"['Indie', 'Simulation']",2020-06-04 00:00:00
Schlag den Star - Das 2. Spiel,1312740,"['Indie', 'Casual', 'Simulation']",2020-10-29 00:00:00
Dreams Keeper Solitaire,1312760,['Casual'],2020-07-28 00:00:00
Epic Chef,1312960,"['RPG', 'Indie', 'Simulation', 'Adventure']",2021-11-11 00:00:00
Cannonship,1313120,"['Action', 'Indie']",2020-06-08 00:00:00
Enchantress,1313150,"['Early Access', 'Indie']",2020-06-02 00:00:00
Explode On Contact,1313200,"['Indie', 'Strategy', 'Action', 'Adventure', 'Casual']",2020-12-17 00:00:00
Election Year Knockout,1313310,"['Action', 'Indie', 'Sports']",2020-07-02 00:00:00
HEDE Game Engine,1313330,"['Early Access', 'Indie', 'Simulation', 'Strategy', 'Action', 'Adventure', 'RPG', 'Casual']",2020-06-10 00:00:00
Epocria,1313340,"['Early Access', 'Indie', 'Action', 'Adventure', 'RPG', 'Casual']",2021-07-14 00:00:00
Underfire,1313360,"['Action', 'Indie', 'Casual']",2020-07-19 00:00:00
Einsteins Riddle,1313400,['Casual'],2020-06-01 00:00:00
FM,1313530,['Indie'],2020-05-29 00:00:00
The Lost Marble,1313640,"['Indie', 'Action', 'Adventure', 'Racing', 'Casual']",2020-05-28 00:00:00
COVID Kawaii!,1313700,"['Early Access', 'Indie', 'Strategy', 'Simulation', 'Casual']",2020-05-28 00:00:00
Her Lie I Tried To Believe - Extended Edition,1313810,"['Indie', 'Casual']",2020-08-03 00:00:00
EA SPORTS™ FIFA 21,1313860,"['Simulation', 'Sports']",2020-10-08 00:00:00
Orc's Civil War,1313870,['Strategy'],2020-06-28 00:00:00
My Holiday 2,1313940,"['RPG', 'Indie', 'Casual']",2020-10-05 00:00:00
PlanetariumVR,1313970,"['Indie', 'Casual', 'Simulation']",2021-12-17 00:00:00
TramSim Vienna,1314140,"['Casual', 'Simulation']",2020-10-29 00:00:00
dungeon & heros,1314170,"['Early Access', 'Indie', 'Strategy', 'Adventure', 'RPG', 'Casual']",2021-03-04 00:00:00
Adventure mosaics. Small Islanders,1314270,"['Indie', 'Casual', 'Adventure']",2020-08-11 00:00:00
Flying Hero VR,1314300,"['Indie', 'Simulation', 'Action', 'Adventure', 'Casual']",2020-11-06 00:00:00
Rugby Union Team Manager 3,1314410,"['Simulation', 'Sports']",2020-10-08 00:00:00
Improbable Soccer,1314500,"['Early Access', 'Indie', 'Sports']",2020-07-12 00:00:00
Feylin,1314540,"['Action', 'Indie', 'Casual']",2020-05-22 00:00:00
X-Fitness,1314590,"['Action', 'Casual', 'Sports']",2020-12-03 00:00:00
The Rogue Cavern,1314600,"['Action', 'Indie', 'Adventure']",2020-06-02 00:00:00
Coronavirus Quarantine Simulator,1314620,"['Indie', 'Casual', 'Simulation']",2020-06-16 00:00:00
Defensive Attacks,1314680,"['Early Access', 'Indie', 'Strategy', 'Simulation', 'Action', 'Casual']",2020-07-07 00:00:00
Addle Earth,1314730,"['Action', 'Indie', 'Casual', 'Adventure']",2020-08-28 00:00:00
RealFlight Trainer Edition,1314820,"['Indie', 'Simulation']",2020-08-13 00:00:00
KITT.IO,1314870,"['Indie', 'Simulation', 'Action', 'Adventure', 'Casual']",2020-05-24 00:00:00
Speed Swing,1314930,['Indie'],2020-05-27 00:00:00
Mealmates,1314980,"['Action', 'Indie', 'Casual']",2020-08-10 00:00:00
My UnReal Pet,1315040,"['Early Access', 'Indie', 'Simulation', 'RPG', 'Casual']",2020-07-17 00:00:00
Field Hospital: Dr. Taylor's Story,1315120,"['Indie', 'Strategy', 'Simulation', 'Adventure', 'Casual']",2020-11-27 00:00:00
Memory Illusions,1315220,"['Early Access', 'Action', 'Indie']",2021-05-25 00:00:00
Escape from the Cosmic Abyss,1315250,"['Action', 'Indie', 'Casual']",2020-06-23 00:00:00
Sausage Fest,1315660,"['Early Access', 'Action', 'Indie']",2020-09-14 00:00:00
Move 'n' Bloom,1315710,['Indie'],2020-10-12 00:00:00
UNITED COMMAND ®,1315810,"['Strategy', 'Early Access', 'Indie', 'Simulation']",2020-08-05 00:00:00
Big City Rigs: Garbage Truck Driver,1315890,['Simulation'],2020-07-03 00:00:00
3d Maze In Space,1315900,['Casual'],2020-05-28 00:00:00
Bop'N Wrestle,1315910,['Action'],2020-12-04 00:00:00
The Train: Escape to Normandy,1315920,"['Action', 'Simulation']",2020-08-07 00:00:00
Tin Can,1315980,"['Strategy', 'Early Access', 'Indie', 'Simulation']",2020-10-29 00:00:00
Honor and Duty: D-Day,1316000,['Action'],2020-07-23 00:00:00
Smelted Kin,1316060,"['Action', 'Indie', 'Adventure']",2020-08-07 00:00:00
The Village Story,1316130,"['Indie', 'Casual', 'Adventure']",2020-06-19 00:00:00
M.E.A.T. RPG,1316160,"['RPG', 'Action', 'Indie', 'Adventure']",2021-02-14 00:00:00
House Sitter,1316200,"['Indie', 'Casual', 'Simulation', 'Adventure']",2020-05-27 00:00:00
Force of Nature 2: Ghost Keeper,1316230,"['Indie', 'Strategy', 'Action', 'Adventure', 'RPG']",2021-05-27 00:00:00
We Die,1316290,"['Indie', 'Casual', 'Simulation']",2020-05-27 00:00:00
WAVE RIDER,1316310,"['Action', 'Racing']",2020-12-22 00:00:00
Thermo Sudoku,1316390,"['Strategy', 'Indie', 'Casual']",2020-05-25 00:00:00
